,detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,ep_recall,f1,mdt,fa_1k,alarms_per_1k,n_episodes,n_alarms
262,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.002}",3,11,39,0.7857142857142857,0.22,0.22,0.34374999999999994,136.8181818181818,0.0299847077990225,0.13992863639543832,50,14
263,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.002}",3,14,36,0.8235294117647058,0.28,0.28,0.417910447761194,11.0,0.0299847077990225,0.16991334419446083,50,17
264,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.005}",2,1,49,0.3333333333333333,0.02,0.02,0.03773584905660377,-72.0,0.019989805199348332,0.0299847077990225,50,3
265,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.005}",5,21,30,0.8076923076923077,0.4117647058823529,0.4,0.5454545454545454,-16.4,0.049974512998370836,0.25986746759152834,50,26
266,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.005}",10,22,30,0.6875,0.4230769230769231,0.4,0.5238095238095238,51.5,0.09994902599674167,0.3198368831895733,50,32
267,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.005}",3,2,48,0.4,0.04,0.04,0.07272727272727272,-199.0,0.0299847077990225,0.049974512998370836,50,5
268,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.005}",4,9,41,0.6923076923076923,0.18,0.18,0.28571428571428575,144.11111111111111,0.039979610398696665,0.12993373379576417,50,13
269,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.005}",4,14,36,0.7777777777777778,0.28,0.28,0.4117647058823529,-3.9285714285714284,0.039979610398696665,0.17990824679413497,50,18
270,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",5,0,50,0.0,0.0,0.0,0.0,,0.049974512998370836,0.049974512998370836,50,5
271,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",14,38,20,0.7307692307692307,0.6551724137931034,0.6,0.6909090909090909,4.566666666666666,0.13992863639543832,0.5197349351830567,50,52
272,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",25,35,24,0.5833333333333334,0.5932203389830508,0.52,0.5882352941176471,-170.03846153846155,0.24987256499185415,0.59969415598045,50,60
273,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",8,9,41,0.5294117647058824,0.18,0.18,0.26865671641791045,-115.11111111111111,0.07995922079739333,0.16991334419446083,50,17
274,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",31,56,9,0.6436781609195402,0.8615384615384616,0.82,0.7368421052631579,-44.80487804878049,0.30984198058989915,0.8695565261716525,50,87
275,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.001}",29,47,16,0.618421052631579,0.746031746031746,0.68,0.6762589928057554,-152.97058823529412,0.2898521753905508,0.7596125975752366,50,76
276,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",1,2,48,0.6666666666666666,0.04,0.04,0.07547169811320754,-168.0,0.009994902599674166,0.0299847077990225,50,3
277,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",4,2,48,0.3333333333333333,0.04,0.04,0.07142857142857142,-258.0,0.039979610398696665,0.059969415598045,50,6
278,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",2,2,48,0.5,0.04,0.04,0.07407407407407407,22.0,0.019989805199348332,0.039979610398696665,50,4
279,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",3,3,47,0.5,0.06,0.06,0.10714285714285712,13.333333333333334,0.0299847077990225,0.059969415598045,50,6
280,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",3,6,44,0.6666666666666666,0.12,0.12,0.20338983050847456,124.66666666666667,0.0299847077990225,0.08995412339706749,50,9
281,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.001}",2,9,41,0.8181818181818182,0.18,0.18,0.29508196721311475,100.44444444444444,0.019989805199348332,0.10994392859641583,50,11
282,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
283,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",27,40,19,0.5970149253731343,0.6779661016949152,0.62,0.6349206349206349,14.483870967741936,0.2698623701912025,0.6696584741781691,50,67
284,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",22,25,29,0.5319148936170213,0.46296296296296297,0.42,0.495049504950495,-52.19047619047619,0.21988785719283166,0.46976042218468583,50,47
285,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",2,5,45,0.7142857142857143,0.1,0.1,0.1754385964912281,30.6,0.019989805199348332,0.06996431819771916,50,7
286,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",42,56,11,0.5714285714285714,0.835820895522388,0.78,0.6787878787878787,-5.17948717948718,0.419785909186315,0.9795004547680684,50,98
287,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.001}",28,50,18,0.6410256410256411,0.7352941176470589,0.64,0.6849315068493151,-133.75,0.27985727279087663,0.7796024027745849,50,78
288,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",0,6,44,1.0,0.12,0.12,0.21428571428571425,5.666666666666667,0.0,0.059969415598045,50,6
289,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",24,42,18,0.6363636363636364,0.7,0.64,0.6666666666666666,-66.875,0.23987766239218,0.659663571578495,50,66
290,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",27,40,22,0.5970149253731343,0.6451612903225806,0.56,0.6201550387596899,-204.35714285714286,0.2698623701912025,0.6696584741781691,50,67
291,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",4,23,31,0.8518518518518519,0.42592592592592593,0.38,0.5679012345679013,-126.36842105263158,0.039979610398696665,0.2698623701912025,50,27
292,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",41,67,4,0.6203703703703703,0.9436619718309859,0.92,0.7486033519553073,-53.23913043478261,0.4097910065866408,1.07944948076481,50,108
293,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.002}",37,60,9,0.6185567010309279,0.8695652173913043,0.82,0.7228915662650603,-225.1219512195122,0.3698113961879442,0.9695055521683941,50,97
294,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",1,1,49,0.5,0.02,0.02,0.038461538461538464,55.0,0.009994902599674166,0.019989805199348332,50,2
295,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",1,3,47,0.75,0.06,0.06,0.1111111111111111,-332.3333333333333,0.009994902599674166,0.039979610398696665,50,4
296,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",1,3,47,0.75,0.06,0.06,0.1111111111111111,261.3333333333333,0.009994902599674166,0.039979610398696665,50,4
297,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",3,3,47,0.5,0.06,0.06,0.10714285714285712,-109.33333333333333,0.0299847077990225,0.059969415598045,50,6
298,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",2,7,43,0.7777777777777778,0.14,0.14,0.23728813559322035,-31.857142857142858,0.019989805199348332,0.08995412339706749,50,9
299,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.002}",1,10,40,0.9090909090909091,0.2,0.2,0.32786885245901637,-31.3,0.009994902599674166,0.10994392859641583,50,11
300,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",0,2,48,1.0,0.04,0.04,0.07692307692307693,-116.0,0.0,0.019989805199348332,50,2
301,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",36,58,6,0.6170212765957447,0.90625,0.88,0.7341772151898734,26.09090909090909,0.35981649358826995,0.9395208443693717,50,94
302,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",28,59,10,0.6781609195402298,0.855072463768116,0.8,0.7564102564102564,-91.425,0.27985727279087663,0.8695565261716525,50,87
303,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",3,14,36,0.8235294117647058,0.28,0.28,0.417910447761194,-156.14285714285714,0.0299847077990225,0.16991334419446083,50,17
304,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",65,81,3,0.5547945205479452,0.9642857142857143,0.94,0.7043478260869566,-47.638297872340424,0.6496686689788208,1.4592557795524284,50,146
305,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.002}",59,82,1,0.5815602836879432,0.9879518072289156,0.98,0.7321428571428571,-114.6734693877551,0.5896992533807759,1.4092812665540573,50,141
306,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",12,2,48,0.14285714285714285,0.04,0.04,0.0625,245.5,0.11993883119609,0.13992863639543832,50,14
307,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",37,59,8,0.6145833333333334,0.8805970149253731,0.84,0.7239263803680982,-40.095238095238095,0.3698113961879442,0.95951064956872,50,96
308,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",40,53,14,0.5698924731182796,0.7910447761194029,0.72,0.6625,-224.38888888888889,0.3997961039869667,0.9295259417696975,50,93
309,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",30,18,35,0.375,0.33962264150943394,0.3,0.3564356435643565,94.33333333333333,0.299847077990225,0.47975532478436,50,48
310,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",62,85,1,0.5782312925170068,0.9883720930232558,0.98,0.7296137339055794,-139.71428571428572,0.6196839611797983,1.4692506821521025,50,147
311,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.05, 'drift_confidence': 0.005}",64,78,7,0.5492957746478874,0.9176470588235294,0.86,0.6872246696035242,-269.6511627906977,0.6396737663791466,1.4192761691537314,50,142
312,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",2,0,50,0.0,0.0,0.0,0.0,,0.019989805199348332,0.019989805199348332,50,2
313,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",3,2,48,0.4,0.04,0.04,0.07272727272727272,-248.5,0.0299847077990225,0.049974512998370836,50,5
314,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",1,7,43,0.875,0.14,0.14,0.24137931034482757,-134.42857142857142,0.009994902599674166,0.07995922079739333,50,8
315,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",2,5,45,0.7142857142857143,0.1,0.1,0.1754385964912281,-137.0,0.019989805199348332,0.06996431819771916,50,7
316,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",2,9,41,0.8181818181818182,0.18,0.18,0.29508196721311475,-154.33333333333334,0.019989805199348332,0.10994392859641583,50,11
317,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.001, 'drift_confidence': 0.005}",2,10,40,0.8333333333333334,0.2,0.2,0.3225806451612903,-93.6,0.019989805199348332,0.11993883119609,50,12
318,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",4,0,50,0.0,0.0,0.0,0.0,,0.039979610398696665,0.039979610398696665,50,4
319,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",68,93,5,0.577639751552795,0.9489795918367347,0.9,0.7181467181467182,-23.711111111111112,0.6796533767778433,1.609179318547541,50,161
320,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",50,78,6,0.609375,0.9285714285714286,0.88,0.7358490566037736,-136.88636363636363,0.4997451299837083,1.2793475327582933,50,128
321,HDDMWeighted,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",28,12,38,0.3,0.24,0.24,0.2666666666666666,204.58333333333334,0.27985727279087663,0.3997961039869667,50,40
322,HDDMWeighted,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",109,133,0,0.5495867768595041,1.0,1.0,0.7093333333333334,-200.56,1.0894443833644842,2.418766429121148,50,242
323,HDDMWeighted,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'lambda_': 0.1, 'drift_confidence': 0.005}",77,131,1,0.6298076923076923,0.9924242424242424,0.98,0.7705882352941177,-262.2040816326531,0.7696075001749108,2.0789397407322268,50,208
324,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
325,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
326,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
327,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.002, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
328,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.002, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
329,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.002, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
330,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
331,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
332,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
333,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
334,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
335,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
336,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
337,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
338,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
339,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.999}",0,5,45,1.0,0.1,0.1,0.18181818181818182,-162.6,0.0,0.049974512998370836,50,5
340,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.999}",10,7,43,0.4117647058823529,0.14,0.14,0.208955223880597,-123.42857142857143,0.09994902599674167,0.16991334419446083,50,17
341,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.002, 'alpha': 0.999}",8,10,40,0.5555555555555556,0.2,0.2,0.29411764705882354,78.3,0.07995922079739333,0.17990824679413497,50,18
342,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 50, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
343,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 50, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
344,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 50, 'delta': 0.005, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
345,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
346,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
347,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
348,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.001, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
349,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.001, 'alpha': 0.995}",1,1,49,0.5,0.02,0.02,0.038461538461538464,-19.0,0.009994902599674166,0.019989805199348332,50,2
350,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.001, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
351,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
352,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
353,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.005, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
354,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
355,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
356,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
357,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 30, 'delta': 0.001, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
358,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 30, 'delta': 0.001, 'alpha': 0.995}",1,3,47,0.75,0.06,0.06,0.1111111111111111,104.66666666666667,0.009994902599674166,0.039979610398696665,50,4
359,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 30, 'delta': 0.001, 'alpha': 0.995}",5,5,45,0.5,0.1,0.1,0.16666666666666669,-178.8,0.049974512998370836,0.09994902599674167,50,10
360,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.999}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
361,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.999}",3,1,49,0.25,0.02,0.02,0.037037037037037035,-490.0,0.0299847077990225,0.039979610398696665,50,4
362,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.999}",1,2,48,0.6666666666666666,0.04,0.04,0.07547169811320754,-265.0,0.009994902599674166,0.0299847077990225,50,3
363,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
364,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
365,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 50, 'delta': 0.01, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
366,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.005, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
367,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.005, 'alpha': 0.995}",1,3,47,0.75,0.06,0.06,0.1111111111111111,115.0,0.009994902599674166,0.039979610398696665,50,4
368,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 30, 'delta': 0.005, 'alpha': 0.995}",5,3,47,0.375,0.06,0.06,0.10344827586206896,-240.33333333333334,0.049974512998370836,0.07995922079739333,50,8
369,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
370,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
371,PageHinkley,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 100, 'delta': 0.002, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
372,PageHinkley,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 100, 'delta': 0.005, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
373,PageHinkley,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 100, 'delta': 0.005, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
