detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",26,0,50,0.0,0.0,0.0,0.0,,0.3161094224924012,0.3161094224924012,50,26
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",44,3,47,0.06382978723404255,0.06,0.06,0.06185567010309278,943.6666666666666,0.971045197740113,1.0372528248587571,50,47
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",119,5,45,0.04032258064516129,0.1,0.1,0.05747126436781609,1326.2,1.1900000000000002,1.24,50,124
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",65,2,48,0.029850746268656716,0.04,0.04,0.03418803418803419,1054.5,0.65,0.67,50,67
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",121,5,45,0.03968253968253968,0.1,0.1,0.056818181818181816,714.0,1.4711246200607904,1.5319148936170213,50,126
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",17,8,42,0.32,0.16,0.16,0.21333333333333335,1117.125,1.2221423436376706,1.7972681524083394,50,25
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",23,4,46,0.14814814814814814,0.08,0.08,0.10389610389610389,1283.5,1.2665895699102374,1.4868660168511483,50,27
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 150, 'delta': 0.002}",2,0,50,0.0,0.0,0.0,0.0,,0.23356300362022656,0.23356300362022656,50,2
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",30,1,49,0.03225806451612903,0.02,0.02,0.024691358024691357,1067.0,0.6620762711864406,0.6841454802259886,50,31
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",75,4,46,0.05063291139240506,0.08,0.08,0.06201550387596899,760.0,0.75,0.79,50,79
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",39,1,49,0.025,0.02,0.02,0.022222222222222223,2428.0,0.39,0.4,50,40
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",83,8,42,0.08791208791208792,0.16,0.16,0.11347517730496455,989.875,1.0091185410334347,1.1063829787234043,50,91
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",9,0,50,0.0,0.0,0.0,0.0,,0.6470165348670022,0.6470165348670022,50,9
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",22,0,50,0.0,0.0,0.0,0.0,,1.2115204581750096,1.2115204581750096,50,22
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 300, 'delta': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",73,5,45,0.0641025641025641,0.1,0.1,0.078125,1947.0,1.6110522598870056,1.7213983050847457,50,78
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",176,3,47,0.01675977653631285,0.06,0.06,0.026200873362445413,1566.3333333333333,1.76,1.79,50,179
